Data is Provisional and subject to change. Data presented is reported as of 11/8/2021
CountyName,CumulativeCases,CasesChange,TotalTested,TotalTestedChange,Deaths,DeathsChange,ReportDate
Scott,592,2,10507,18,2,0,8/15/2021 12:00:00 AM
Shelby,2463,3,32632,88,39,0,8/15/2021 12:00:00 AM
St. Clair,31861,109,478124,1075,532,0,8/15/2021 12:00:00 AM
Stark,678,0,10917,14,26,0,8/15/2021 12:00:00 AM
Stephenson,5001,6,69693,75,87,0,8/15/2021 12:00:00 AM
Tazewell,18090,29,273810,757,311,0,8/15/2021 12:00:00 AM
Union,2681,2,49114,62,42,0,8/15/2021 12:00:00 AM
Vermilion,10911,30,184852,751,155,0,8/15/2021 12:00:00 AM
Wabash,1638,4,17457,94,12,0,8/15/2021 12:00:00 AM
Warren,1923,2,23734,54,50,0,8/15/2021 12:00:00 AM
Washington,1819,5,16884,39,25,0,8/15/2021 12:00:00 AM
Wayne,2086,11,21563,62,54,0,8/15/2021 12:00:00 AM
White,1979,13,27660,50,27,0,8/15/2021 12:00:00 AM
Whiteside,7365,5,87520,141,174,0,8/15/2021 12:00:00 AM
Will,80736,147,1173197,2741,1051,0,8/15/2021 12:00:00 AM
Williamson,9127,29,130913,522,140,1,8/15/2021 12:00:00 AM
Winnebago,35805,37,484507,1011,529,1,8/15/2021 12:00:00 AM
Woodford,5062,11,86336,171,83,0,8/15/2021 12:00:00 AM
Adams,10741,22,201715,375,132,0,8/16/2021 12:00:00 AM
Alexander,532,1,7123,16,11,0,8/16/2021 12:00:00 AM
Bond,2196,0,41789,30,23,0,8/16/2021 12:00:00 AM
Boone,7119,8,72638,95,81,0,8/16/2021 12:00:00 AM
Brown,892,4,32235,57,6,0,8/16/2021 12:00:00 AM
Bureau,3951,9,55063,62,87,0,8/16/2021 12:00:00 AM
Calhoun,568,3,6773,6,2,0,8/16/2021 12:00:00 AM
Carroll,2090,0,24289,10,37,0,8/16/2021 12:00:00 AM
Cass,2210,0,25112,6,27,0,8/16/2021 12:00:00 AM
Champaign,22818,60,2593561,1703,163,0,8/16/2021 12:00:00 AM
Chicago,296253,472,5332771,11251,5550,1,8/16/2021 12:00:00 AM
Christian,4217,11,65672,92,76,0,8/16/2021 12:00:00 AM
Clark,2036,9,20604,24,35,0,8/16/2021 12:00:00 AM
Clay,1754,2,19419,17,43,0,8/16/2021 12:00:00 AM
Clinton,6204,8,78689,72,93,0,8/16/2021 12:00:00 AM
Coles,6170,5,100437,286,101,0,8/16/2021 12:00:00 AM
Cook,280934,321,4726383,8442,5081,2,8/16/2021 12:00:00 AM
Crawford,2476,6,43547,23,27,0,8/16/2021 12:00:00 AM
Cumberland,1349,3,14932,37,20,0,8/16/2021 12:00:00 AM
De Witt,1689,1,30242,34,29,0,8/16/2021 12:00:00 AM
DeKalb,10573,11,166323,141,123,0,8/16/2021 12:00:00 AM
Douglas,2733,6,39069,35,36,0,8/16/2021 12:00:00 AM
DuPage,96689,167,1581791,3186,1325,0,8/16/2021 12:00:00 AM
Edgar,1860,0,18652,8,42,0,8/16/2021 12:00:00 AM
Edwards,713,3,5748,11,13,0,8/16/2021 12:00:00 AM
Effingham,4961,4,52331,53,75,0,8/16/2021 12:00:00 AM
Fayette,3359,5,40634,10,56,0,8/16/2021 12:00:00 AM
Ford,2030,1,36240,22,52,0,8/16/2021 12:00:00 AM
Franklin,5472,10,65541,130,83,0,8/16/2021 12:00:00 AM
Fulton,4276,4,101419,117,61,0,8/16/2021 12:00:00 AM
Gallatin,558,1,5432,30,4,0,8/16/2021 12:00:00 AM
Greene,1672,7,18358,22,35,0,8/16/2021 12:00:00 AM
Grundy,6291,18,75912,110,79,0,8/16/2021 12:00:00 AM
Hamilton,1001,4,10998,21,16,0,8/16/2021 12:00:00 AM
Hancock,2117,8,22224,29,32,0,8/16/2021 12:00:00 AM
Hardin,453,0,7150,12,12,0,8/16/2021 12:00:00 AM
Henderson,550,0,8097,6,14,0,8/16/2021 12:00:00 AM
Henry,5302,13,80342,95,70,0,8/16/2021 12:00:00 AM
Illinois,1466813,2463,27779913,45072,23623,3,8/16/2021 12:00:00 AM
Iroquois,3428,3,59781,58,69,0,8/16/2021 12:00:00 AM
Jackson,6165,20,103237,310,69,0,8/16/2021 12:00:00 AM
Jasper,1206,4,14885,20,18,0,8/16/2021 12:00:00 AM
Jefferson,5027,10,67310,125,125,0,8/16/2021 12:00:00 AM
Jersey,2935,7,37628,44,52,0,8/16/2021 12:00:00 AM
Jo Daviess,1879,0,24041,10,24,0,8/16/2021 12:00:00 AM
Johnson,1703,3,57266,28,18,0,8/16/2021 12:00:00 AM
Kane,61646,87,794900,1440,820,0,8/16/2021 12:00:00 AM
Kankakee,15111,17,276614,385,224,0,8/16/2021 12:00:00 AM
Kendall,13976,33,176165,366,101,0,8/16/2021 12:00:00 AM
Knox,5908,11,129796,84,157,0,8/16/2021 12:00:00 AM
Lake,71345,109,1302993,2081,1030,0,8/16/2021 12:00:00 AM
LaSalle,13300,9,232127,204,259,0,8/16/2021 12:00:00 AM
Lawrence,2573,8,79203,25,28,0,8/16/2021 12:00:00 AM
Lee,4293,3,112105,30,55,0,8/16/2021 12:00:00 AM
Livingston,5071,6,128275,69,94,-1,8/16/2021 12:00:00 AM
Logan,4316,10,109276,53,67,0,8/16/2021 12:00:00 AM
Macon,11806,52,212746,484,215,1,8/16/2021 12:00:00 AM
Macoupin,5313,9,87461,70,91,0,8/16/2021 12:00:00 AM
Madison,34359,105,380638,1133,541,0,8/16/2021 12:00:00 AM
Marion,5344,40,112450,182,122,0,8/16/2021 12:00:00 AM
Marshall,1176,7,24434,24,19,0,8/16/2021 12:00:00 AM
Mason,1731,0,28957,24,47,0,8/16/2021 12:00:00 AM
Massac,1556,0,15116,15,41,0,8/16/2021 12:00:00 AM
McDonough,3247,2,61158,30,52,0,8/16/2021 12:00:00 AM
McHenry,30534,53,403927,691,300,0,8/16/2021 12:00:00 AM
McLean,19623,45,414501,690,195,0,8/16/2021 12:00:00 AM
Menard,1367,0,23117,23,12,0,8/16/2021 12:00:00 AM
Mercer,1566,3,20671,19,34,0,8/16/2021 12:00:00 AM
Monroe,4704,10,48958,65,96,0,8/16/2021 12:00:00 AM
Montgomery,4028,2,91512,56,74,0,8/16/2021 12:00:00 AM
Morgan,4382,4,73687,67,94,0,8/16/2021 12:00:00 AM
Moultrie,1744,3,29336,28,29,0,8/16/2021 12:00:00 AM
Ogle,6439,8,74042,118,84,0,8/16/2021 12:00:00 AM
Peoria,24201,24,388160,422,350,0,8/16/2021 12:00:00 AM
Perry,3555,12,68318,51,63,0,8/16/2021 12:00:00 AM
Piatt,1649,8,36634,64,14,0,8/16/2021 12:00:00 AM
Pike,2220,4,26450,16,54,0,8/16/2021 12:00:00 AM
Pope,374,0,4390,5,4,0,8/16/2021 12:00:00 AM
Pulaski,811,2,8662,15,9,0,8/16/2021 12:00:00 AM
Putnam,501,1,8149,13,3,0,8/16/2021 12:00:00 AM
Randolph,4665,12,73180,135,89,0,8/16/2021 12:00:00 AM
Richland,1985,7,32828,46,46,0,8/16/2021 12:00:00 AM
Rock Island,15883,38,241561,453,330,0,8/16/2021 12:00:00 AM
Saline,3010,8,47548,83,58,0,8/16/2021 12:00:00 AM
Sangamon,21178,38,437992,433,249,0,8/16/2021 12:00:00 AM
Schuyler,871,4,17967,10,7,0,8/16/2021 12:00:00 AM
Scott,597,5,10519,12,2,0,8/16/2021 12:00:00 AM
Shelby,2468,5,32667,35,39,0,8/16/2021 12:00:00 AM
St. Clair,31948,87,478999,875,532,0,8/16/2021 12:00:00 AM
Stark,681,3,10931,14,26,0,8/16/2021 12:00:00 AM
Stephenson,5008,7,69804,111,87,0,8/16/2021 12:00:00 AM
Tazewell,18118,28,274179,369,311,0,8/16/2021 12:00:00 AM
Union,2684,3,49344,230,42,0,8/16/2021 12:00:00 AM
Vermilion,10945,34,185178,326,155,0,8/16/2021 12:00:00 AM
Wabash,1640,2,17473,16,12,0,8/16/2021 12:00:00 AM
Warren,1923,0,23755,21,50,0,8/16/2021 12:00:00 AM
Washington,1820,1,16905,21,25,0,8/16/2021 12:00:00 AM
Wayne,2095,9,21632,69,54,0,8/16/2021 12:00:00 AM
White,1993,14,27968,308,27,0,8/16/2021 12:00:00 AM
Whiteside,7366,1,87551,31,174,0,8/16/2021 12:00:00 AM
Will,80864,128,1174872,1675,1051,0,8/16/2021 12:00:00 AM
Williamson,9150,23,131401,488,140,0,8/16/2021 12:00:00 AM
Winnebago,35855,50,485398,891,529,0,8/16/2021 12:00:00 AM
Woodford,5073,11,86424,88,83,0,8/16/2021 12:00:00 AM
Adams,10822,81,202280,565,132,0,8/17/2021 12:00:00 AM
Alexander,540,8,7152,29,11,0,8/17/2021 12:00:00 AM
Bond,2201,5,41882,93,23,0,8/17/2021 12:00:00 AM
Boone,7128,9,72725,87,81,0,8/17/2021 12:00:00 AM
Brown,901,9,32335,100,6,0,8/17/2021 12:00:00 AM
Bureau,3958,7,55310,247,86,-1,8/17/2021 12:00:00 AM
Calhoun,569,1,6790,17,2,0,8/17/2021 12:00:00 AM
Carroll,2092,2,24307,18,37,0,8/17/2021 12:00:00 AM
Cass,2216,6,25200,88,27,0,8/17/2021 12:00:00 AM
Champaign,22883,65,2596368,2807,164,1,8/17/2021 12:00:00 AM
Chicago,296678,425,5342632,9861,5558,8,8/17/2021 12:00:00 AM
Christian,4232,15,65799,127,76,0,8/17/2021 12:00:00 AM
Clark,2045,9,20649,45,35,0,8/17/2021 12:00:00 AM
Clay,1775,21,19548,129,43,0,8/17/2021 12:00:00 AM
Clinton,6224,20,78894,205,93,0,8/17/2021 12:00:00 AM
Coles,6204,34,100854,417,101,0,8/17/2021 12:00:00 AM
Cook,281337,403,4734311,7928,5083,2,8/17/2021 12:00:00 AM
Crawford,2506,30,43839,292,27,0,8/17/2021 12:00:00 AM
Cumberland,1354,5,14988,56,20,0,8/17/2021 12:00:00 AM
De Witt,1692,3,30366,124,29,0,8/17/2021 12:00:00 AM
DeKalb,10604,31,166517,194,123,0,8/17/2021 12:00:00 AM
Douglas,2747,14,39158,89,36,0,8/17/2021 12:00:00 AM
DuPage,96851,162,1584396,2605,1326,1,8/17/2021 12:00:00 AM
Edgar,1874,14,18694,42,42,0,8/17/2021 12:00:00 AM
Edwards,719,6,5780,32,13,0,8/17/2021 12:00:00 AM
Effingham,4973,12,52519,188,75,0,8/17/2021 12:00:00 AM
Fayette,3369,10,40744,110,56,0,8/17/2021 12:00:00 AM
Ford,2036,6,36376,136,52,0,8/17/2021 12:00:00 AM
Franklin,5507,35,65770,229,83,0,8/17/2021 12:00:00 AM
Fulton,4287,11,101578,159,61,0,8/17/2021 12:00:00 AM
Gallatin,564,6,5441,9,4,0,8/17/2021 12:00:00 AM
Greene,1685,13,18403,45,35,0,8/17/2021 12:00:00 AM
Grundy,6304,13,76087,175,79,0,8/17/2021 12:00:00 AM
Hamilton,1006,5,11017,19,16,0,8/17/2021 12:00:00 AM
Hancock,2130,13,22313,89,32,0,8/17/2021 12:00:00 AM
Hardin,459,6,7171,21,12,0,8/17/2021 12:00:00 AM
Henderson,553,3,8109,12,14,0,8/17/2021 12:00:00 AM
Henry,5315,13,80568,226,70,0,8/17/2021 12:00:00 AM
Illinois,1470452,3639,27833923,54010,23639,16,8/17/2021 12:00:00 AM
Iroquois,3429,1,59875,94,69,0,8/17/2021 12:00:00 AM
Jackson,6223,58,103666,429,69,0,8/17/2021 12:00:00 AM
Jasper,1219,13,14948,63,18,0,8/17/2021 12:00:00 AM
Jefferson,5052,25,67568,258,125,0,8/17/2021 12:00:00 AM
Jersey,2944,9,37723,95,52,0,8/17/2021 12:00:00 AM
Jo Daviess,1888,9,24111,70,24,0,8/17/2021 12:00:00 AM
Johnson,1728,25,57355,89,18,0,8/17/2021 12:00:00 AM
Kane,61757,111,796288,1388,820,0,8/17/2021 12:00:00 AM
Kankakee,15185,74,277362,748,224,0,8/17/2021 12:00:00 AM
Kendall,14005,29,176480,315,101,0,8/17/2021 12:00:00 AM
Knox,5920,12,130204,408,157,0,8/17/2021 12:00:00 AM
Lake,71431,86,1305289,2296,1030,0,8/17/2021 12:00:00 AM
LaSalle,13327,27,232822,695,259,0,8/17/2021 12:00:00 AM
Lawrence,2587,14,79257,54,28,0,8/17/2021 12:00:00 AM
Lee,4302,9,112222,117,55,0,8/17/2021 12:00:00 AM
Livingston,5089,18,128549,274,94,0,8/17/2021 12:00:00 AM
Logan,4337,21,109496,220,67,0,8/17/2021 12:00:00 AM
Macon,11946,140,213986,1240,215,0,8/17/2021 12:00:00 AM
Macoupin,5348,35,87797,336,91,0,8/17/2021 12:00:00 AM
Madison,34442,83,381589,951,543,2,8/17/2021 12:00:00 AM
Marion,5376,32,112682,232,122,0,8/17/2021 12:00:00 AM
Marshall,1182,6,24474,40,19,0,8/17/2021 12:00:00 AM
Mason,1738,7,29152,195,47,0,8/17/2021 12:00:00 AM
Massac,1568,12,15164,48,41,0,8/17/2021 12:00:00 AM
McDonough,3255,8,61412,254,52,0,8/17/2021 12:00:00 AM
McHenry,30611,77,404718,791,300,0,8/17/2021 12:00:00 AM
McLean,19686,63,415512,1011,195,0,8/17/2021 12:00:00 AM
Menard,1375,8,23193,76,12,0,8/17/2021 12:00:00 AM
Mercer,1584,18,20791,120,34,0,8/17/2021 12:00:00 AM
Monroe,4714,10,49038,80,96,0,8/17/2021 12:00:00 AM
Montgomery,4046,18,91618,106,74,0,8/17/2021 12:00:00 AM
Morgan,4409,27,73954,267,94,0,8/17/2021 12:00:00 AM
Moultrie,1754,10,29430,94,29,0,8/17/2021 12:00:00 AM
Ogle,6456,17,74114,72,84,0,8/17/2021 12:00:00 AM
Peoria,24233,32,388617,457,350,0,8/17/2021 12:00:00 AM
Perry,3581,26,68436,118,63,0,8/17/2021 12:00:00 AM
Piatt,1661,12,36710,76,14,0,8/17/2021 12:00:00 AM
Pike,2230,10,26553,103,54,0,8/17/2021 12:00:00 AM
Pope,376,2,4408,18,4,0,8/17/2021 12:00:00 AM
Pulaski,817,6,8701,39,9,0,8/17/2021 12:00:00 AM
Putnam,501,0,8181,32,3,0,8/17/2021 12:00:00 AM
Randolph,4709,44,73455,275,89,0,8/17/2021 12:00:00 AM
Richland,2001,16,32989,161,46,0,8/17/2021 12:00:00 AM
Rock Island,15925,42,242091,530,330,0,8/17/2021 12:00:00 AM
Saline,3039,29,47789,241,58,0,8/17/2021 12:00:00 AM
Sangamon,21329,151,439432,1440,250,1,8/17/2021 12:00:00 AM
Schuyler,872,1,18140,173,7,0,8/17/2021 12:00:00 AM
Scott,600,3,10641,122,2,0,8/17/2021 12:00:00 AM
Shelby,2480,12,32753,86,39,0,8/17/2021 12:00:00 AM
St. Clair,32021,73,479770,771,534,2,8/17/2021 12:00:00 AM
Stark,684,3,10942,11,26,0,8/17/2021 12:00:00 AM
Stephenson,5014,6,69894,90,87,0,8/17/2021 12:00:00 AM
Tazewell,18153,35,274823,644,311,0,8/17/2021 12:00:00 AM
Union,2694,10,49618,274,42,0,8/17/2021 12:00:00 AM
Vermilion,11007,62,185538,360,155,0,8/17/2021 12:00:00 AM
Wabash,1653,13,17554,81,12,0,8/17/2021 12:00:00 AM
Warren,1928,5,23806,51,50,0,8/17/2021 12:00:00 AM
Washington,1828,8,16944,39,25,0,8/17/2021 12:00:00 AM
Wayne,2116,21,21741,109,54,0,8/17/2021 12:00:00 AM
White,2011,18,28023,55,27,0,8/17/2021 12:00:00 AM
Whiteside,7383,17,87660,109,174,0,8/17/2021 12:00:00 AM
Will,81033,169,1177449,2577,1051,0,8/17/2021 12:00:00 AM
Williamson,9246,96,132002,601,140,0,8/17/2021 12:00:00 AM
Winnebago,35906,51,486002,604,529,0,8/17/2021 12:00:00 AM
Woodford,5088,15,86500,76,83,0,8/17/2021 12:00:00 AM
Adams,10925,103,203527,1247,133,1,8/18/2021 12:00:00 AM
Alexander,545,5,7183,31,11,0,8/18/2021 12:00:00 AM
Bond,2211,10,41932,50,23,0,8/18/2021 12:00:00 AM
Boone,7140,12,72849,124,81,0,8/18/2021 12:00:00 AM
Brown,916,15,32384,49,6,0,8/18/2021 12:00:00 AM
Bureau,3969,11,55563,253,86,0,8/18/2021 12:00:00 AM
Calhoun,570,1,6825,35,2,0,8/18/2021 12:00:00 AM
Carroll,2096,4,24340,33,37,0,8/18/2021 12:00:00 AM
Cass,2223,7,25314,114,27,0,8/18/2021 12:00:00 AM
Champaign,23028,145,2599498,3130,164,0,8/18/2021 12:00:00 AM
Chicago,297088,410,5356365,13733,5571,13,8/18/2021 12:00:00 AM
Christian,4259,27,65991,192,76,0,8/18/2021 12:00:00 AM
Clark,2058,13,20791,142,36,1,8/18/2021 12:00:00 AM
Clay,1789,14,19647,99,43,0,8/18/2021 12:00:00 AM
Clinton,6242,18,79350,456,93,0,8/18/2021 12:00:00 AM
Coles,6243,39,101307,453,102,1,8/18/2021 12:00:00 AM
Cook,281819,482,4744861,10550,5085,2,8/18/2021 12:00:00 AM
Crawford,2539,33,44421,582,27,0,8/18/2021 12:00:00 AM
Cumberland,1359,5,15039,51,20,0,8/18/2021 12:00:00 AM
De Witt,1698,6,30435,69,29,0,8/18/2021 12:00:00 AM
DeKalb,10616,12,166935,418,123,0,8/18/2021 12:00:00 AM
Douglas,2759,12,39258,100,36,0,8/18/2021 12:00:00 AM
DuPage,96987,136,1587645,3249,1327,1,8/18/2021 12:00:00 AM
Edgar,1884,10,18790,96,42,0,8/18/2021 12:00:00 AM
Edwards,727,8,5801,21,13,0,8/18/2021 12:00:00 AM
Effingham,4978,5,52612,93,75,0,8/18/2021 12:00:00 AM
Fayette,3377,8,40826,82,56,0,8/18/2021 12:00:00 AM
Ford,2040,4,36480,104,52,0,8/18/2021 12:00:00 AM
Franklin,5537,30,66146,376,83,0,8/18/2021 12:00:00 AM
Fulton,4327,40,103503,1925,61,0,8/18/2021 12:00:00 AM
Gallatin,573,9,5454,13,4,0,8/18/2021 12:00:00 AM
Greene,1702,17,18685,282,35,0,8/18/2021 12:00:00 AM
Grundy,6337,33,76322,235,79,0,8/18/2021 12:00:00 AM
Hamilton,1014,8,11046,29,16,0,8/18/2021 12:00:00 AM
Hancock,2142,12,22430,117,33,1,8/18/2021 12:00:00 AM
Hardin,464,5,7191,20,12,0,8/18/2021 12:00:00 AM
Henderson,554,1,8124,15,14,0,8/18/2021 12:00:00 AM
Henry,5343,28,80795,227,70,0,8/18/2021 12:00:00 AM
Illinois,1474285,3833,27906468,72545,23685,46,8/18/2021 12:00:00 AM
Iroquois,3440,11,59991,116,69,0,8/18/2021 12:00:00 AM
Jackson,6277,54,104170,504,69,0,8/18/2021 12:00:00 AM
Jasper,1226,7,15021,73,18,0,8/18/2021 12:00:00 AM
Jefferson,5080,28,67789,221,125,0,8/18/2021 12:00:00 AM
Jersey,2952,8,37901,178,52,0,8/18/2021 12:00:00 AM
Jo Daviess,1893,5,24156,45,24,0,8/18/2021 12:00:00 AM
Johnson,1738,10,57632,277,19,1,8/18/2021 12:00:00 AM
Kane,61864,107,798134,1846,821,1,8/18/2021 12:00:00 AM
Kankakee,15222,37,277909,547,224,0,8/18/2021 12:00:00 AM
Kendall,14051,46,176966,486,101,0,8/18/2021 12:00:00 AM
Knox,5942,22,130433,229,157,0,8/18/2021 12:00:00 AM
Lake,71576,145,1308058,2769,1031,1,8/18/2021 12:00:00 AM
LaSalle,13349,22,233472,650,264,5,8/18/2021 12:00:00 AM
Lawrence,2592,5,79343,86,29,1,8/18/2021 12:00:00 AM
Lee,4309,7,112308,86,55,0,8/18/2021 12:00:00 AM
Livingston,5101,12,129265,716,94,0,8/18/2021 12:00:00 AM
Logan,4354,17,109638,142,67,0,8/18/2021 12:00:00 AM
Macon,11993,47,214600,614,216,1,8/18/2021 12:00:00 AM
Macoupin,5379,31,88157,360,92,1,8/18/2021 12:00:00 AM
Madison,34567,125,383024,1435,543,0,8/18/2021 12:00:00 AM
Marion,5423,47,113083,401,126,4,8/18/2021 12:00:00 AM
Marshall,1182,0,24516,42,19,0,8/18/2021 12:00:00 AM
Mason,1746,8,29361,209,47,0,8/18/2021 12:00:00 AM
Massac,1579,11,15234,70,42,1,8/18/2021 12:00:00 AM
McDonough,3259,4,61497,85,52,0,8/18/2021 12:00:00 AM
McHenry,30679,68,405687,969,301,1,8/18/2021 12:00:00 AM
McLean,19770,84,417583,2071,195,0,8/18/2021 12:00:00 AM
Menard,1381,6,23268,75,12,0,8/18/2021 12:00:00 AM
Mercer,1595,11,20882,91,34,0,8/18/2021 12:00:00 AM
Monroe,4732,18,49178,140,96,0,8/18/2021 12:00:00 AM
Montgomery,4061,15,91746,128,74,0,8/18/2021 12:00:00 AM
Morgan,4421,12,74045,91,94,0,8/18/2021 12:00:00 AM
Moultrie,1762,8,29499,69,29,0,8/18/2021 12:00:00 AM
Ogle,6476,20,74236,122,84,0,8/18/2021 12:00:00 AM
Peoria,24259,26,389387,770,350,0,8/18/2021 12:00:00 AM
Perry,3600,19,68516,80,65,2,8/18/2021 12:00:00 AM
Piatt,1672,11,36789,79,14,0,8/18/2021 12:00:00 AM
Pike,2238,8,26640,87,54,0,8/18/2021 12:00:00 AM
Pope,376,0,4437,29,4,0,8/18/2021 12:00:00 AM
Pulaski,821,4,8741,40,9,0,8/18/2021 12:00:00 AM
Putnam,503,2,8224,43,3,0,8/18/2021 12:00:00 AM
Randolph,4721,12,73881,426,90,1,8/18/2021 12:00:00 AM
Richland,2012,11,33246,257,47,1,8/18/2021 12:00:00 AM
Rock Island,15998,73,242688,597,331,1,8/18/2021 12:00:00 AM
Saline,3065,26,48000,211,58,0,8/18/2021 12:00:00 AM
Sangamon,21446,117,441174,1742,250,0,8/18/2021 12:00:00 AM
Schuyler,880,8,18241,101,7,0,8/18/2021 12:00:00 AM
Scott,602,2,10677,36,2,0,8/18/2021 12:00:00 AM
Shelby,2491,11,32821,68,39,0,8/18/2021 12:00:00 AM
St. Clair,32164,143,481097,1327,536,2,8/18/2021 12:00:00 AM
Stark,685,1,10953,11,26,0,8/18/2021 12:00:00 AM
Stephenson,5022,8,69969,75,87,0,8/18/2021 12:00:00 AM
Tazewell,18200,47,275605,782,311,0,8/18/2021 12:00:00 AM
Union,2703,9,49771,153,42,0,8/18/2021 12:00:00 AM
Vermilion,11099,92,186273,735,157,2,8/18/2021 12:00:00 AM
Wabash,1658,5,17638,84,12,0,8/18/2021 12:00:00 AM
Warren,1935,7,23859,53,50,0,8/18/2021 12:00:00 AM
Washington,1840,12,17094,150,25,0,8/18/2021 12:00:00 AM
Wayne,2136,20,21847,106,54,0,8/18/2021 12:00:00 AM
White,2019,8,28066,43,27,0,8/18/2021 12:00:00 AM
Whiteside,7390,7,87833,173,174,0,8/18/2021 12:00:00 AM
Will,81220,187,1180389,2940,1051,0,8/18/2021 12:00:00 AM
Williamson,9311,65,132559,557,140,0,8/18/2021 12:00:00 AM
Winnebago,35994,88,487168,1166,529,0,8/18/2021 12:00:00 AM
Woodford,5099,11,86723,223,83,0,8/18/2021 12:00:00 AM
Adams,10969,44,204282,755,134,1,8/19/2021 12:00:00 AM
Alexander,549,4,7194,11,11,0,8/19/2021 12:00:00 AM
Bond,2218,7,42049,117,23,0,8/19/2021 12:00:00 AM
Boone,7151,11,73014,165,81,0,8/19/2021 12:00:00 AM
Brown,924,8,32775,391,6,0,8/19/2021 12:00:00 AM
Bureau,3974,5,55701,138,86,0,8/19/2021 12:00:00 AM
Calhoun,572,2,6844,19,2,0,8/19/2021 12:00:00 AM
Carroll,2099,3,24371,31,37,0,8/19/2021 12:00:00 AM
Cass,2226,3,25389,75,27,0,8/19/2021 12:00:00 AM
Champaign,23071,43,2601450,1952,164,0,8/19/2021 12:00:00 AM
Chicago,297510,422,5372408,16043,5574,3,8/19/2021 12:00:00 AM
Christian,4281,22,66446,455,76,0,8/19/2021 12:00:00 AM
Clark,2068,10,20851,60,36,0,8/19/2021 12:00:00 AM
Clay,1810,21,19755,108,43,0,8/19/2021 12:00:00 AM
Clinton,6253,11,79670,320,93,0,8/19/2021 12:00:00 AM
Coles,6252,9,101827,520,102,0,8/19/2021 12:00:00 AM
Cook,282206,387,4756803,11942,5087,2,8/19/2021 12:00:00 AM
Crawford,2559,20,44636,215,27,0,8/19/2021 12:00:00 AM
Cumberland,1361,2,15083,44,20,0,8/19/2021 12:00:00 AM
De Witt,1699,1,30509,74,29,0,8/19/2021 12:00:00 AM
DeKalb,10632,16,167184,249,123,0,8/19/2021 12:00:00 AM
Douglas,2767,8,39387,129,36,0,8/19/2021 12:00:00 AM
DuPage,97141,154,1592124,4479,1328,1,8/19/2021 12:00:00 AM
Edgar,1891,7,18822,32,42,0,8/19/2021 12:00:00 AM
Edwards,733,6,5827,26,13,0,8/19/2021 12:00:00 AM
Effingham,4987,9,52763,151,75,0,8/19/2021 12:00:00 AM
Fayette,3385,8,40962,136,56,0,8/19/2021 12:00:00 AM
Ford,2047,7,36572,92,52,0,8/19/2021 12:00:00 AM
Franklin,5569,32,66460,314,83,0,8/19/2021 12:00:00 AM
Fulton,4335,8,103691,188,61,0,8/19/2021 12:00:00 AM
Gallatin,580,7,5502,48,4,0,8/19/2021 12:00:00 AM
Greene,1709,7,18834,149,35,0,8/19/2021 12:00:00 AM
Grundy,6344,7,76536,214,79,0,8/19/2021 12:00:00 AM
Hamilton,1016,2,11081,35,16,0,8/19/2021 12:00:00 AM
Hancock,2149,7,22503,73,33,0,8/19/2021 12:00:00 AM
Hardin,469,5,7273,82,12,0,8/19/2021 12:00:00 AM
Henderson,560,6,8150,26,14,0,8/19/2021 12:00:00 AM
Henry,5366,23,81044,249,70,0,8/19/2021 12:00:00 AM
Illinois,1477465,3180,27981948,75480,23699,14,8/19/2021 12:00:00 AM
Iroquois,3449,9,60318,327,69,0,8/19/2021 12:00:00 AM
Jackson,6323,46,104543,373,69,0,8/19/2021 12:00:00 AM
Jasper,1229,3,15096,75,18,0,8/19/2021 12:00:00 AM
Jefferson,5104,24,68000,211,125,0,8/19/2021 12:00:00 AM
Jersey,2960,8,38065,164,52,0,8/19/2021 12:00:00 AM
Jo Daviess,1903,10,24254,98,24,0,8/19/2021 12:00:00 AM
Johnson,1750,12,57720,88,19,0,8/19/2021 12:00:00 AM
Kane,61980,116,800327,2193,822,1,8/19/2021 12:00:00 AM
Kankakee,15238,16,278377,468,224,0,8/19/2021 12:00:00 AM
Kendall,14078,27,177512,546,101,0,8/19/2021 12:00:00 AM
Knox,5949,7,130605,172,157,0,8/19/2021 12:00:00 AM
Lake,71681,105,1311415,3357,1031,0,8/19/2021 12:00:00 AM
LaSalle,13378,29,234105,633,264,0,8/19/2021 12:00:00 AM
Lawrence,2600,8,79393,50,29,0,8/19/2021 12:00:00 AM
Lee,4315,6,112380,72,55,0,8/19/2021 12:00:00 AM
Livingston,5112,11,129495,230,94,0,8/19/2021 12:00:00 AM
Logan,4364,10,110241,603,67,0,8/19/2021 12:00:00 AM
Macon,12059,66,215405,805,216,0,8/19/2021 12:00:00 AM
Macoupin,5403,24,88626,469,92,0,8/19/2021 12:00:00 AM
Madison,34699,132,384295,1271,543,0,8/19/2021 12:00:00 AM
Marion,5426,3,113676,593,126,0,8/19/2021 12:00:00 AM
Marshall,1189,7,24581,65,19,0,8/19/2021 12:00:00 AM
Mason,1751,5,29435,74,48,1,8/19/2021 12:00:00 AM
Massac,1589,10,15311,77,42,0,8/19/2021 12:00:00 AM
McDonough,3272,13,61632,135,52,0,8/19/2021 12:00:00 AM
McHenry,30728,49,406809,1122,301,0,8/19/2021 12:00:00 AM
McLean,19803,33,419083,1500,195,0,8/19/2021 12:00:00 AM
Menard,1382,1,23332,64,12,0,8/19/2021 12:00:00 AM
